classe_num,ndevoir_w9,avg_note_w9,log_w9,logMonday_w9,logSunday_w9,logWed_w9,logThursday_w9,diffDaysWeek,logResource_w9,logCore_w9,logViewed_w9,logviewedCore_w9,logviewedResource_w9,logviewedTargetCourse_w9,logviewedTargetCourseModule_w9,progress_dvr,progress_log,totalDevoir,bourse,redoublant
1,0,0,117,9,0,81,0,0,18,99,117,99,18,99,18,0,0,4,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,2,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,18,99,44,0,0,0,0,11,88,99,88,11,88,11,0,0,4,1,0
-1,0,0,68,0,0,0,0,0,17,51,68,51,17,51,17,0,0,1,1,1
1,1,18,126,0,0,0,72,0,45,81,126,81,45,81,45,0,0,4,1,0
1,1,18,198,0,0,0,72,0,63,135,198,135,63,135,63,0,0,4,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,2,15,1584,117,0,351,171,0,639,900,1566,900,639,900,666,0,0,6,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,13,189,0,72,27,90,0,45,144,189,144,45,144,45,0,0,6,1,0
1,0,0,190,0,0,0,0,0,60,130,190,130,60,130,60,0,0,6,1,0
-1,1,11,1326,102,0,493,255,0,187,1088,1309,1088,187,1088,221,0,1,2,1,1
1,2,18.5,200,0,0,0,0,0,10,140,200,140,10,140,60,1,1,5,1,0
1,2,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,1,20,441,9,90,144,144,0,171,270,441,270,171,270,171,0,0,5,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
1,0,0,50,0,0,0,0,0,30,20,50,20,30,20,30,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,1,19,135,81,0,0,0,0,36,99,135,99,36,99,36,0,0,5,1,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,18,90,90,0,0,0,0,30,60,90,60,30,60,30,0,0,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,63,0,45,0,9,0,18,45,63,45,18,45,18,0,0,2,0,0
1,0,0,63,0,0,0,63,0,36,27,63,27,36,27,36,0,0,3,0,0
1,1,20,1836,207,63,288,162,0,306,981,1530,927,306,927,603,0,1,6,0,0
1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
-1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,243,63,36,0,0,0,36,207,243,207,36,207,36,0,1,4,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,20,63,0,63,0,0,0,18,45,63,45,18,45,18,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,18,72,12,0,60,0,0,24,48,72,48,24,48,24,0,0,6,0,0
1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,2,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,0,0,270,0,40,0,0,0,70,160,250,160,70,160,90,0,1,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,110,80,0,30,0,0,0,100,110,100,0,100,10,0,0,3,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,36,0,0,0,36,0,9,27,36,27,9,27,9,0,1,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,19,153,54,0,0,0,0,54,99,153,99,54,99,54,1,1,3,0,0
0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,10,1260,207,0,0,549,0,477,765,1251,765,477,765,486,0,0,2,0,0
1,0,0,120,0,0,80,0,0,20,100,120,100,20,100,20,0,0,5,0,0
-1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,1,18,50,50,0,0,0,0,10,40,50,40,10,40,10,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,54,0,0,0,54,0,9,45,54,45,9,45,9,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,19,72,72,0,0,0,0,18,54,72,54,18,54,18,0,0,3,1,0
1,1,18,126,72,0,0,0,0,27,99,126,99,27,99,27,0,0,3,0,0
1,1,19,450,0,0,70,50,0,120,310,450,310,120,310,140,0,0,4,0,0
1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
-1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,1,17,36,0,36,0,0,0,9,27,36,27,9,27,9,1,0,5,0,0
1,1,11,279,36,54,0,36,0,99,171,279,171,99,171,108,0,1,6,0,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
1,2,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
-1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,2,17,700,0,0,80,180,0,70,440,560,410,70,410,150,0,0,6,1,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,220,0,0,0,150,0,70,150,220,150,70,150,70,0,0,5,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,2,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,2,18,171,0,0,117,0,0,81,90,171,90,81,90,81,0,0,6,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,90,50,0,40,0,0,30,60,90,60,30,60,30,0,0,5,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,19,459,63,45,99,9,0,81,315,414,306,81,306,108,0,0,5,1,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,2,20,522,36,0,144,9,0,117,297,468,288,117,288,180,1,1,6,0,0
1,2,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,16,135,36,0,54,9,0,45,90,135,90,45,90,45,0,0,3,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,2,18,1120,70,0,280,310,0,130,600,830,520,130,520,310,1,1,6,0,0
1,0,0,306,108,0,0,36,0,72,171,288,171,72,171,117,0,0,5,0,0
1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,18,450,216,0,0,0,0,171,252,450,252,171,252,198,0,1,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,1,16,50,0,0,0,0,0,20,30,50,30,20,30,20,0,0,4,0,0
1,0,0,80,0,0,0,80,0,20,60,80,60,20,60,20,0,0,6,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,117,0,72,0,45,0,27,81,117,81,27,81,36,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17,110,0,0,0,10,0,40,70,110,70,40,70,40,1,1,4,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1,12,693,243,135,126,0,0,207,486,693,486,207,486,207,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,2,15,639,0,0,126,315,0,234,342,639,342,234,342,297,0,0,6,0,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
-1,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
-1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,1,17,414,117,0,0,189,0,117,261,414,261,117,261,153,0,1,5,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,14,320,10,0,0,230,0,90,210,320,210,90,210,110,1,0,6,0,0
0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
