classe_num,ndevoir_w4,avg_note_w4,log_w4,logMonday_w4,logSunday_w4,logWed_w4,logThursday_w4,diffDaysWeek,logResource_w4,logCore_w4,logViewed_w4,logviewedCore_w4,logviewedResource_w4,logviewedTargetCourse_w4,logviewedTargetCourseModule_w4,progress_dvr,progress_log,totalDevoir,bourse,redoublant
1,1,16,72,0,0,0,63,0,27,45,72,45,27,45,27,0,0,6,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1,1,6,40,0,40,0,0,0,10,30,40,30,10,30,10,1,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,36,0,0,0,0,0,9,27,36,27,9,27,9,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,1,16,330,0,0,230,20,0,30,300,330,300,30,110,30,0,0,4,0,0
1,0,0,44,0,44,0,0,1,11,33,44,33,11,33,11,0,1,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0
1,0,0,120,0,0,0,0,1,60,60,120,60,60,60,60,0,1,6,0,0
1,1,18,44,0,0,0,0,1,0,22,44,22,0,22,22,0,1,6,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
1,1,18,315,0,0,27,27,0,90,225,315,225,90,225,90,0,0,6,1,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,2,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,1,18,153,0,9,0,54,1,45,108,153,108,45,108,45,1,1,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,0,0,10,0,10,0,0,0,0,10,10,10,0,10,0,0,0,5,0,0
1,0,0,45,9,0,0,0,0,9,36,45,36,9,36,9,0,0,6,0,0
1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,190,80,0,0,30,1,40,150,190,150,40,150,40,0,1,6,0,0
1,0,0,477,9,0,0,333,1,135,333,477,333,135,333,144,0,1,5,0,0
1,0,0,50,30,0,10,0,0,0,50,50,50,0,50,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,9,0,0,0,9,0,0,9,9,9,0,9,0,0,0,4,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,44,33,0,11,0,0,0,44,44,44,0,22,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1,1,19,117,0,0,0,0,1,36,72,117,72,36,72,45,1,1,6,0,0
1,0,0,60,0,0,60,0,0,30,30,60,30,30,30,30,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,15,230,100,0,0,40,1,50,160,220,160,50,160,60,1,1,6,1,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,0,0,117,27,0,0,0,0,36,81,117,81,36,81,36,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,558,495,0,9,0,0,261,297,558,297,261,297,261,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,468,0,99,99,99,0,225,243,468,243,225,243,225,0,0,4,0,0
0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1
0,1,16,198,0,0,108,81,1,54,144,198,144,54,144,54,1,1,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,99,0,0,0,0,0,45,54,99,54,45,54,45,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,0,0,200,160,10,0,0,1,100,100,200,100,100,100,100,0,1,4,1,0
1,0,0,81,0,0,81,0,0,27,54,81,54,27,54,27,0,0,6,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,18,531,225,36,45,27,1,144,387,531,387,144,387,144,0,1,6,0,0
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,14,10,0,0,0,10,0,0,10,10,10,0,10,0,1,0,4,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,13,135,0,0,0,45,0,18,108,135,108,18,108,27,1,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1,0,0,162,36,0,0,45,1,45,117,162,117,45,117,45,0,1,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,14,54,54,0,0,0,1,27,27,54,27,27,27,27,1,1,4,0,0
1,0,0,80,0,0,40,40,0,10,70,80,70,10,70,10,0,0,4,0,0
1,0,0,160,70,20,40,20,0,30,130,160,130,30,130,30,0,0,4,1,0
1,1,12,621,252,0,0,126,1,234,378,621,378,234,378,243,1,1,6,1,0
1,1,19,117,0,0,45,36,0,27,90,117,90,27,90,27,1,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,0,0,117,9,0,81,0,0,18,99,117,99,18,99,18,0,0,4,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,18,99,44,0,0,0,0,11,88,99,88,11,88,11,1,0,4,1,0
-1,0,0,68,0,0,0,0,0,17,51,68,51,17,51,17,0,0,1,1,1
1,1,18,126,0,0,0,72,1,45,81,126,81,45,81,45,1,1,4,1,0
1,1,18,144,0,0,0,72,0,54,90,144,90,54,90,54,1,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,15,1098,99,0,288,108,1,441,639,1089,639,441,639,450,1,1,6,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1,0,0,72,0,72,0,0,0,18,54,72,54,18,54,18,0,0,6,1,0
1,0,0,70,0,0,0,0,0,30,40,70,40,30,40,30,0,0,6,1,0
-1,1,11,918,102,0,493,255,0,170,748,918,748,170,748,170,0,0,2,1,1
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,396,9,90,99,144,1,162,234,396,234,162,234,162,0,1,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,50,0,0,0,0,0,30,20,50,20,30,20,30,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,0,0,135,81,0,0,0,0,36,99,135,99,36,99,36,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,90,90,0,0,0,1,30,60,90,60,30,60,30,0,1,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,18,0,0,0,9,0,0,18,18,18,0,18,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,20,1071,135,63,135,0,0,126,585,900,558,126,558,342,0,0,6,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,144,0,0,0,0,0,9,135,144,135,9,135,9,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,20,63,0,63,0,0,0,18,45,63,45,18,45,18,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,18,72,12,0,60,0,0,24,48,72,48,24,48,24,0,0,6,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,120,0,40,0,0,0,40,80,120,80,40,80,40,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,110,80,0,30,0,0,0,100,110,100,0,100,10,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,10,459,180,0,0,90,1,207,252,459,252,207,252,207,1,1,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,50,50,0,0,0,0,10,40,50,40,10,40,10,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,72,72,0,0,0,0,18,54,72,54,18,54,18,0,0,3,1,0
1,0,0,126,72,0,0,0,1,27,99,126,99,27,99,27,0,1,3,0,0
1,1,19,450,0,0,70,50,0,120,310,450,310,120,310,140,1,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
-1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,0,0,36,0,36,0,0,1,9,27,36,27,9,27,9,0,1,5,0,0
1,1,11,171,36,54,0,36,0,63,108,171,108,63,108,63,1,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,1,17,700,0,0,80,180,0,70,440,560,410,70,410,150,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,160,0,0,0,150,0,60,100,160,100,60,100,60,0,0,5,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,1,18,171,0,0,117,0,0,81,90,171,90,81,90,81,1,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,90,50,0,40,0,0,30,60,90,60,30,60,30,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,414,63,45,63,0,1,72,279,369,270,72,270,99,0,1,5,1,0
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1,1,20,378,36,0,0,9,0,63,207,324,198,63,198,126,0,0,6,0,0
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,135,36,0,54,9,1,45,90,135,90,45,90,45,0,1,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,1,18,780,0,0,280,250,1,130,400,620,360,130,360,260,0,1,6,0,0
1,0,0,252,108,0,0,36,0,63,126,234,126,63,126,108,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,18,126,0,0,0,0,0,45,81,126,81,45,81,45,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,0,0,50,0,0,0,0,0,20,30,50,30,20,30,20,0,0,4,0,0
1,0,0,80,0,0,0,80,1,20,60,80,60,20,60,20,0,1,6,0,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,72,0,72,0,0,0,9,54,72,54,9,54,18,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,100,0,0,0,0,0,40,60,100,60,40,60,40,0,0,4,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1,12,504,54,135,126,0,1,144,360,504,360,144,360,144,1,1,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,2,15,477,0,0,126,315,0,171,252,477,252,171,252,225,1,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,0,0,189,117,0,0,0,1,63,117,189,117,63,117,72,0,1,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,90,10,0,0,0,1,30,60,90,60,30,60,30,0,1,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,0,1188,243,81,234,207,0,531,486,1089,468,531,468,621,0,0,4,0,0
